date,open_price_usd,close_price_usd,adj_close_price_usd,total_volume_usd
2020-01-02,43.25,42.86000061035156,42.86000061035156,1470900.0
2020-01-03,42.33000183105469,41.869998931884766,41.869998931884766,1354700.0
2020-01-06,41.56999969482422,41.88999938964844,41.88999938964844,1202400.0
2020-01-07,41.72999954223633,41.54999923706055,41.54999923706055,1163000.0
2020-01-08,42.650001525878906,42.279998779296875,42.279998779296875,2471600.0
2020-01-09,42.310001373291016,42.099998474121094,42.099998474121094,1905300.0
2020-01-10,42.25,41.63999938964844,41.63999938964844,1690500.0
2020-01-13,41.97999954223633,42.38999938964844,42.38999938964844,1570100.0
2020-01-14,42.20000076293945,42.060001373291016,42.060001373291016,1276800.0
2020-01-15,41.81999969482422,42.36000061035156,42.36000061035156,1611700.0
2020-01-16,42.720001220703125,42.849998474121094,42.849998474121094,1092300.0
2020-01-17,42.970001220703125,42.22999954223633,42.22999954223633,1388100.0
2020-01-21,42.0,42.16999816894531,42.16999816894531,1482300.0
2020-01-22,42.43000030517578,42.439998626708984,42.439998626708984,1633700.0
2020-01-23,42.439998626708984,42.5,42.5,1390500.0
2020-01-24,42.959999084472656,43.27000045776367,43.27000045776367,2274500.0
2020-01-27,42.369998931884766,41.970001220703125,41.970001220703125,2405500.0
2020-01-28,42.27000045776367,42.93000030517578,42.93000030517578,1853400.0
2020-01-29,43.060001373291016,42.15999984741211,42.15999984741211,2399000.0
2020-01-30,41.72999954223633,42.189998626708984,42.189998626708984,1815900.0
2020-01-31,41.959999084472656,40.66999816894531,40.66999816894531,2024100.0
2020-02-03,40.869998931884766,41.83000183105469,41.83000183105469,2272900.0
2020-02-04,42.630001068115234,42.869998931884766,42.869998931884766,1907400.0
2020-02-05,43.34000015258789,42.66999816894531,42.66999816894531,1000700.0
2020-02-06,42.86000061035156,43.47999954223633,43.47999954223633,1525000.0
2020-02-07,43.220001220703125,42.63999938964844,42.63999938964844,1836300.0
2020-02-10,42.38999938964844,42.47999954223633,42.47999954223633,2071300.0
2020-02-11,43.33000183105469,43.08000183105469,43.08000183105469,2077100.0
