date,open_price_usd,close_price_usd,adj_close_price_usd,total_volume_usd
2020-01-02,295.6728126568722,296.88824462890625,296.88824462890625,59151200.0
2020-01-03,293.49764991051813,294.6399841308594,294.6399841308594,77709700.0
2020-01-06,292.88548476831755,295.7641906738281,295.7641906738281,55653900.0
2020-01-07,295.19752718117184,294.9325256347656,294.9325256347656,40496400.0
2020-01-08,295.12444534201336,296.50439453125,296.50439453125,68296000.0
2020-01-09,298.0670758368869,298.5148620605469,298.5148620605469,48473300.0
2020-01-10,299.09974925042434,297.65582275390625,297.65582275390625,53029300.0
2020-01-13,298.27721930830376,299.7028503417969,299.7028503417969,47086800.0
2020-01-14,299.264269511989,299.2460021972656,299.2460021972656,62832800.0
2020-01-15,299.1545348144793,299.92218017578125,299.92218017578125,72056600.0
2020-01-16,301.3021337281493,302.41705322265625,302.41705322265625,54050300.0
2020-01-17,303.1298400255028,303.3583068847656,303.3583068847656,95846000.0
2020-01-21,302.3987408156773,302.7642822265625,302.7642822265625,77742400.0
2020-01-22,303.62340922666306,302.8009338378906,302.8009338378906,48914900.0
2020-01-23,302.15214175160344,303.14825439453125,303.14825439453125,51963000.0
2020-01-24,303.80614634423307,300.4522399902344,300.4522399902344,87578400.0
2020-01-27,295.2066810180619,295.6361999511719,295.6361999511719,84062500.0
2020-01-28,297.0618289224419,298.7342224121094,298.7342224121094,63834000.0
2020-01-29,300.0957812711259,298.48736572265625,298.48736572265625,53888900.0
2020-01-30,296.42212914324796,299.4561767578125,299.4561767578125,75491800.0
2020-01-31,298.8347496867189,294.0186767578125,294.0186767578125,113845600.0
2020-02-03,295.4990298946987,296.20269775390625,296.20269775390625,69083000.0
2020-02-04,299.8125346860519,300.7172546386719,300.7172546386719,62573200.0
2020-02-05,303.65073243122515,304.1899108886719,304.1899108886719,65951100.0
2020-02-06,305.14955406449695,305.2135314941406,305.2135314941406,50359700.0
2020-02-07,304.15344652404104,303.58685302734375,303.58685302734375,64139400.0
2020-02-10,302.70035366918944,305.8531799316406,305.8531799316406,42070000.0
2020-02-11,307.2058067510786,306.3833312988281,306.3833312988281,54864500.0
2020-02-12,307.81794091398933,308.3571472167969,308.3571472167969,43992700.0
2020-02-13,306.93160682994335,308.02825927734375,308.02825927734375,54501900.0
2020-02-14,308.4394532632197,308.5216979980469,308.5216979980469,64582200.0
2020-02-18,307.52557156291806,307.72662353515625,307.72662353515625,57226200.0
2020-02-19,308.69532102540853,309.19793701171875,309.19793701171875,48814700.0
2020-02-20,308.64970037102154,307.9277648925781,307.9277648925781,74163400.0
2020-02-21,306.57508738390476,304.7565002441406,304.7565002441406,113788200.0
2020-02-24,295.3071862193686,294.6492004394531,294.6492004394531,161088400.0
2020-02-25,296.03837112534984,285.7207946777344,285.7207946777344,218913200.0
2020-02-26,287.11892786401404,284.6697692871094,284.6697692871094,194773800.0
2020-02-27,279.14996516623097,271.8847351074219,271.8847351074219,284353500.0
2020-02-28,263.83356488451,270.7424011230469,270.7424011230469,384975800.0
2020-03-02,272.5244028949452,282.46728515625,282.46728515625,238703600.0
