date,open_price_usd,close_price_usd,adj_close_price_usd,total_volume_usd
2024-02-23,0.0005,0.0005,0.0005,0
2024-02-24,0.0005,0.0005,0.0005,0
2024-02-25,0.0005,0.0005,0.0005,0
2024-02-26,0.0005,0.0005,0.0005,0
2024-02-27,0.0005,0.0006,0.0006,0
2024-02-28,0.0006,0.0006,0.0006,0
2024-02-29,0.0006,0.0006,0.0006,0
2024-03-01,0.0006,0.0012,0.0012,61
2024-03-02,0.0012,0.0006,0.0006,8
2024-03-03,0.0006,0.0006,0.0006,0
2024-03-04,0.0006,0.0007,0.0007,0
2024-03-05,0.0007,0.0006,0.0006,0
2024-03-06,0.0006,0.0007,0.0007,0
2024-03-07,0.0007,0.0007,0.0007,0
2024-03-08,0.0007,0.0007,0.0007,0
2024-03-09,0.0007,0.0007,0.0007,0
2024-03-10,0.0007,0.0007,0.0007,0
2024-03-11,0.0007,0.0007,0.0007,0
2024-03-12,0.0007,0.0007,0.0007,0
2024-03-13,0.0007,0.0007,0.0007,0
2024-03-14,0.0007,0.0014,0.0014,22
2024-03-15,0.0014,0.0014,0.0014,10
2024-03-16,0.0014,0.0013,0.0013,2
2024-03-17,0.0013,0.0014,0.0014,2
2024-03-18,0.0014,0.0014,0.0014,1
2024-03-19,0.0014,0.0012,0.0012,0
2024-03-20,0.0012,0.0014,0.0014,12
2024-03-21,0.0014,0.0013,0.0013,0
2024-03-22,0.0013,0.0013,0.0013,0
2024-03-23,0.0013,0.0013,0.0013,0
2024-03-24,0.0013,0.0013,0.0013,0
2024-03-25,0.0013,0.0014,0.0014,0
2024-03-26,0.0014,0.0014,0.0014,3
2024-03-27,0.0014,0.0014,0.0014,10
2024-03-28,0.0014,0.0014,0.0014,6
2024-03-29,0.0014,0.0014,0.0014,0
2024-03-30,0.0014,0.0014,0.0014,0
2024-03-31,0.0014,0.0014,0.0014,0
2024-04-01,0.0014,0.0014,0.0014,13
2024-04-02,0.0014,0.0013,0.0013,1
2024-04-03,0.0013,0.0013,0.0013,1
2024-04-04,0.0013,0.0014,0.0014,0
2024-04-05,0.0014,0.0014,0.0014,0
2024-04-06,0.0014,0.0014,0.0014,0
2024-04-07,0.0014,0.0014,0.0014,50
2024-04-08,0.0014,0.0036,0.0036,249
2024-04-09,0.0036,0.0035,0.0035,0
2024-04-10,0.0035,0.0035,0.0035,0
2024-04-11,0.0035,0.0035,0.0035,0
2024-04-12,0.0035,0.0034,0.0034,0
2024-04-13,0.0034,0.0032,0.0032,0
2024-04-14,0.0032,0.0033,0.0033,0
2024-04-15,0.0033,0.0032,0.0032,0
2024-04-16,0.0032,0.0032,0.0032,0
2024-04-17,0.0032,0.0031,0.0031,0
2024-04-18,0.0031,0.0013,0.0013,11
2024-04-19,0.0013,0.0013,0.0013,0
2024-04-20,0.0013,0.0013,0.0013,0
2024-04-21,0.0013,0.0013,0.0013,0
2024-04-22,0.0013,0.0013,0.0013,0
